input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd,status,error_message,protein_atom_count,ligand_atom_count,clash_count,clash_score,min_distance,min_clash_distance,clash_max,pass_clash,weighted_direction,clash_method,neighbor_search_cutoff
166,GAC_166,GAC_166_complex.pdb,GAC,166,GAC.AF2rank166.pdb,GAC.AF2rank166,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank166.pdb,results/GAC/02_template_guided_docking/complexes/GAC_166_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,1.9847440468036037,2.238237737410075,2.238237737410075,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
167,GAC_167,GAC_167_complex.pdb,GAC,167,GAC.AF2rank167.pdb,GAC.AF2rank167,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank167.pdb,results/GAC/02_template_guided_docking/complexes/GAC_167_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.4669915837910246,2.1109967626650623,2.1109967626650623,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
168,GAC_168,GAC_168_complex.pdb,GAC,168,GAC.AF2rank168.pdb,GAC.AF2rank168,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank168.pdb,results/GAC/02_template_guided_docking/complexes/GAC_168_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.7523076713136114,2.176597903969009,2.176597903969009,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
169,GAC_169,GAC_169_complex.pdb,GAC,169,GAC.AF2rank169.pdb,GAC.AF2rank169,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank169.pdb,results/GAC/02_template_guided_docking/complexes/GAC_169_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,0.9933050829459922,2.257812540282521,2.257812540282521,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
170,GAC_170,GAC_170_complex.pdb,GAC,170,GAC.AF2rank170.pdb,GAC.AF2rank170,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank170.pdb,results/GAC/02_template_guided_docking/complexes/GAC_170_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,2.136145286270704,2.1148705371223864,2.1148705371223864,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
171,GAC_171,GAC_171_complex.pdb,GAC,171,GAC.AF2rank171.pdb,GAC.AF2rank171,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank171.pdb,results/GAC/02_template_guided_docking/complexes/GAC_171_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.6911057704113217,2.0251021427032594,2.0251021427032594,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
172,GAC_172,GAC_172_complex.pdb,GAC,172,GAC.AF2rank172.pdb,GAC.AF2rank172,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank172.pdb,results/GAC/02_template_guided_docking/complexes/GAC_172_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.4321267886255007,2.145493599441202,2.145493599441202,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
173,GAC_173,GAC_173_complex.pdb,GAC,173,GAC.AF2rank173.pdb,GAC.AF2rank173,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank173.pdb,results/GAC/02_template_guided_docking/complexes/GAC_173_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.656462853004555,2.0395032617955033,2.0395032617955033,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
174,GAC_174,GAC_174_complex.pdb,GAC,174,GAC.AF2rank174.pdb,GAC.AF2rank174,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank174.pdb,results/GAC/02_template_guided_docking/complexes/GAC_174_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.8119366041361107,2.015260296756635,2.015260296756635,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
175,GAC_175,GAC_175_complex.pdb,GAC,175,GAC.AF2rank175.pdb,GAC.AF2rank175,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank175.pdb,results/GAC/02_template_guided_docking/complexes/GAC_175_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,1.7423555469597285,2.1750897636487645,2.1750897636487645,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
176,GAC_176,GAC_176_complex.pdb,GAC,176,GAC.AF2rank176.pdb,GAC.AF2rank176,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank176.pdb,results/GAC/02_template_guided_docking/complexes/GAC_176_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,11,2.9950450165915643,2.0307696803604087,2.0307696803604087,10,False,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
177,GAC_177,GAC_177_complex.pdb,GAC,177,GAC.AF2rank177.pdb,GAC.AF2rank177,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank177.pdb,results/GAC/02_template_guided_docking/complexes/GAC_177_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,11,2.145097675602866,2.081443967496326,2.081443967496326,10,False,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
178,GAC_178,GAC_178_complex.pdb,GAC,178,GAC.AF2rank178.pdb,GAC.AF2rank178,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank178.pdb,results/GAC/02_template_guided_docking/complexes/GAC_178_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,2.5856252771517263,2.010112264092714,2.010112264092714,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
179,GAC_179,GAC_179_complex.pdb,GAC,179,GAC.AF2rank179.pdb,GAC.AF2rank179,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank179.pdb,results/GAC/02_template_guided_docking/complexes/GAC_179_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,4,1.0183153552615973,2.2630752821626223,2.2630752821626223,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
180,GAC_180,GAC_180_complex.pdb,GAC,180,GAC.AF2rank180.pdb,GAC.AF2rank180,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank180.pdb,results/GAC/02_template_guided_docking/complexes/GAC_180_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,11,2.9129571888934613,2.0350629412868155,2.0350629412868155,10,False,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
181,GAC_181,GAC_181_complex.pdb,GAC,181,GAC.AF2rank181.pdb,GAC.AF2rank181,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank181.pdb,results/GAC/02_template_guided_docking/complexes/GAC_181_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,0.9373340096611429,2.374437408625093,2.374437408625093,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
182,GAC_182,GAC_182_complex.pdb,GAC,182,GAC.AF2rank182.pdb,GAC.AF2rank182,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank182.pdb,results/GAC/02_template_guided_docking/complexes/GAC_182_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.7511143845434134,2.007321099196016,2.007321099196016,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
183,GAC_183,GAC_183_complex.pdb,GAC,183,GAC.AF2rank183.pdb,GAC.AF2rank183,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank183.pdb,results/GAC/02_template_guided_docking/complexes/GAC_183_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.3617656548535346,2.1759756793012195,2.1759756793012195,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
184,GAC_184,GAC_184_complex.pdb,GAC,184,GAC.AF2rank184.pdb,GAC.AF2rank184,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank184.pdb,results/GAC/02_template_guided_docking/complexes/GAC_184_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,7,1.4633467251196421,2.0006822673189055,2.0006822673189055,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
185,GAC_185,GAC_185_complex.pdb,GAC,185,GAC.AF2rank185.pdb,GAC.AF2rank185,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank185.pdb,results/GAC/02_template_guided_docking/complexes/GAC_185_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,6,1.589053874057742,2.076985591238784,2.076985591238784,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
186,GAC_186,GAC_186_complex.pdb,GAC,186,GAC.AF2rank186.pdb,GAC.AF2rank186,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank186.pdb,results/GAC/02_template_guided_docking/complexes/GAC_186_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,1.8605907372956776,2.222791425791585,2.222791425791585,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
187,GAC_187,GAC_187_complex.pdb,GAC,187,GAC.AF2rank187.pdb,GAC.AF2rank187,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank187.pdb,results/GAC/02_template_guided_docking/complexes/GAC_187_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.5934065421855732,2.249334744629276,2.249334744629276,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
188,GAC_188,GAC_188_complex.pdb,GAC,188,GAC.AF2rank188.pdb,GAC.AF2rank188,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank188.pdb,results/GAC/02_template_guided_docking/complexes/GAC_188_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,failed,,2315,10,11,3.105926624320781,2.023437147675979,2.023437147675979,10,False,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
189,GAC_189,GAC_189_complex.pdb,GAC,189,GAC.AF2rank189.pdb,GAC.AF2rank189,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank189.pdb,results/GAC/02_template_guided_docking/complexes/GAC_189_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.0653255395001966,2.260107724965619,2.260107724965619,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
190,GAC_190,GAC_190_complex.pdb,GAC,190,GAC.AF2rank190.pdb,GAC.AF2rank190,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank190.pdb,results/GAC/02_template_guided_docking/complexes/GAC_190_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.4399707441576712,2.3071600438821958,2.3071600438821958,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
191,GAC_191,GAC_191_complex.pdb,GAC,191,GAC.AF2rank191.pdb,GAC.AF2rank191,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank191.pdb,results/GAC/02_template_guided_docking/complexes/GAC_191_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,5,1.7854314584381923,2.0699148543480868,2.0699148543480868,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
192,GAC_192,GAC_192_complex.pdb,GAC,192,GAC.AF2rank192.pdb,GAC.AF2rank192,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank192.pdb,results/GAC/02_template_guided_docking/complexes/GAC_192_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,10,2.448885424953618,2.0450070209473354,2.0450070209473354,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
193,GAC_193,GAC_193_complex.pdb,GAC,193,GAC.AF2rank193.pdb,GAC.AF2rank193,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank193.pdb,results/GAC/02_template_guided_docking/complexes/GAC_193_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,1.153536402210252,2.263988139310254,2.263988139310254,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
194,GAC_194,GAC_194_complex.pdb,GAC,194,GAC.AF2rank194.pdb,GAC.AF2rank194,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank194.pdb,results/GAC/02_template_guided_docking/complexes/GAC_194_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,9,2.269920355328699,2.007433777998382,2.007433777998382,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
195,GAC_195,GAC_195_complex.pdb,GAC,195,GAC.AF2rank195.pdb,GAC.AF2rank195,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank195.pdb,results/GAC/02_template_guided_docking/complexes/GAC_195_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,standard,dock_py_exact,False,different_ordered_sequence,302,0.0,0.0,,passed,,2315,10,8,2.315380749814786,2.0520652800547725,2.0520652800547725,10,True,"(0.0, 0.0, 0.0)",collision_py_exact,5.0
