input_order,standard_structure_id,output_complex_basename,output_pdb_code,output_rank_token,source_pdb_basename,source_pdb_stem,source_pdb,complex_pdb_path,template_protein_pdb_path,ligand_pdb_path,ligand_order_manifest_path,active_ligand_pdb_order,input_ligand_resname_order,ligand_input_branch,ligand_pdb_count,n_ligand_atoms,status,error_message,workflow_profile,docking_alignment_mode,legacy_compatible,compatibility_reason,template_chain_count,target_chain_count,template_ca_count,target_ca_count,matched_ca_count,sequence_identity,alignment_coverage,alignment_rmsd
222,GAC_222,GAC_222_complex.pdb,GAC,222,GAC.AF2rank222.pdb,GAC.AF2rank222,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank222.pdb,results/GAC/02_template_guided_docking/complexes/GAC_222_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
223,GAC_223,GAC_223_complex.pdb,GAC,223,GAC.AF2rank223.pdb,GAC.AF2rank223,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank223.pdb,results/GAC/02_template_guided_docking/complexes/GAC_223_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
224,GAC_224,GAC_224_complex.pdb,GAC,224,GAC.AF2rank224.pdb,GAC.AF2rank224,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank224.pdb,results/GAC/02_template_guided_docking/complexes/GAC_224_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
225,GAC_225,GAC_225_complex.pdb,GAC,225,GAC.AF2rank225.pdb,GAC.AF2rank225,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank225.pdb,results/GAC/02_template_guided_docking/complexes/GAC_225_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
226,GAC_226,GAC_226_complex.pdb,GAC,226,GAC.AF2rank226.pdb,GAC.AF2rank226,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank226.pdb,results/GAC/02_template_guided_docking/complexes/GAC_226_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
227,GAC_227,GAC_227_complex.pdb,GAC,227,GAC.AF2rank227.pdb,GAC.AF2rank227,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank227.pdb,results/GAC/02_template_guided_docking/complexes/GAC_227_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
228,GAC_228,GAC_228_complex.pdb,GAC,228,GAC.AF2rank228.pdb,GAC.AF2rank228,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank228.pdb,results/GAC/02_template_guided_docking/complexes/GAC_228_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
229,GAC_229,GAC_229_complex.pdb,GAC,229,GAC.AF2rank229.pdb,GAC.AF2rank229,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank229.pdb,results/GAC/02_template_guided_docking/complexes/GAC_229_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
230,GAC_230,GAC_230_complex.pdb,GAC,230,GAC.AF2rank230.pdb,GAC.AF2rank230,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank230.pdb,results/GAC/02_template_guided_docking/complexes/GAC_230_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
231,GAC_231,GAC_231_complex.pdb,GAC,231,GAC.AF2rank231.pdb,GAC.AF2rank231,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank231.pdb,results/GAC/02_template_guided_docking/complexes/GAC_231_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
232,GAC_232,GAC_232_complex.pdb,GAC,232,GAC.AF2rank232.pdb,GAC.AF2rank232,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank232.pdb,results/GAC/02_template_guided_docking/complexes/GAC_232_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
233,GAC_233,GAC_233_complex.pdb,GAC,233,GAC.AF2rank233.pdb,GAC.AF2rank233,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank233.pdb,results/GAC/02_template_guided_docking/complexes/GAC_233_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
234,GAC_234,GAC_234_complex.pdb,GAC,234,GAC.AF2rank234.pdb,GAC.AF2rank234,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank234.pdb,results/GAC/02_template_guided_docking/complexes/GAC_234_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
235,GAC_235,GAC_235_complex.pdb,GAC,235,GAC.AF2rank235.pdb,GAC.AF2rank235,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank235.pdb,results/GAC/02_template_guided_docking/complexes/GAC_235_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
236,GAC_236,GAC_236_complex.pdb,GAC,236,GAC.AF2rank236.pdb,GAC.AF2rank236,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank236.pdb,results/GAC/02_template_guided_docking/complexes/GAC_236_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
237,GAC_237,GAC_237_complex.pdb,GAC,237,GAC.AF2rank237.pdb,GAC.AF2rank237,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank237.pdb,results/GAC/02_template_guided_docking/complexes/GAC_237_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
238,GAC_238,GAC_238_complex.pdb,GAC,238,GAC.AF2rank238.pdb,GAC.AF2rank238,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank238.pdb,results/GAC/02_template_guided_docking/complexes/GAC_238_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
239,GAC_239,GAC_239_complex.pdb,GAC,239,GAC.AF2rank239.pdb,GAC.AF2rank239,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank239.pdb,results/GAC/02_template_guided_docking/complexes/GAC_239_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
240,GAC_240,GAC_240_complex.pdb,GAC,240,GAC.AF2rank240.pdb,GAC.AF2rank240,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank240.pdb,results/GAC/02_template_guided_docking/complexes/GAC_240_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
241,GAC_241,GAC_241_complex.pdb,GAC,241,GAC.AF2rank241.pdb,GAC.AF2rank241,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank241.pdb,results/GAC/02_template_guided_docking/complexes/GAC_241_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
242,GAC_242,GAC_242_complex.pdb,GAC,242,GAC.AF2rank242.pdb,GAC.AF2rank242,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank242.pdb,results/GAC/02_template_guided_docking/complexes/GAC_242_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
243,GAC_243,GAC_243_complex.pdb,GAC,243,GAC.AF2rank243.pdb,GAC.AF2rank243,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank243.pdb,results/GAC/02_template_guided_docking/complexes/GAC_243_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
244,GAC_244,GAC_244_complex.pdb,GAC,244,GAC.AF2rank244.pdb,GAC.AF2rank244,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank244.pdb,results/GAC/02_template_guided_docking/complexes/GAC_244_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
245,GAC_245,GAC_245_complex.pdb,GAC,245,GAC.AF2rank245.pdb,GAC.AF2rank245,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank245.pdb,results/GAC/02_template_guided_docking/complexes/GAC_245_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
246,GAC_246,GAC_246_complex.pdb,GAC,246,GAC.AF2rank246.pdb,GAC.AF2rank246,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank246.pdb,results/GAC/02_template_guided_docking/complexes/GAC_246_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
247,GAC_247,GAC_247_complex.pdb,GAC,247,GAC.AF2rank247.pdb,GAC.AF2rank247,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank247.pdb,results/GAC/02_template_guided_docking/complexes/GAC_247_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
248,GAC_248,GAC_248_complex.pdb,GAC,248,GAC.AF2rank248.pdb,GAC.AF2rank248,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank248.pdb,results/GAC/02_template_guided_docking/complexes/GAC_248_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
249,GAC_249,GAC_249_complex.pdb,GAC,249,GAC.AF2rank249.pdb,GAC.AF2rank249,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank249.pdb,results/GAC/02_template_guided_docking/complexes/GAC_249_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
250,GAC_250,GAC_250_complex.pdb,GAC,250,GAC.AF2rank250.pdb,GAC.AF2rank250,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank250.pdb,results/GAC/02_template_guided_docking/complexes/GAC_250_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
251,GAC_251,GAC_251_complex.pdb,GAC,251,GAC.AF2rank251.pdb,GAC.AF2rank251,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank251.pdb,results/GAC/02_template_guided_docking/complexes/GAC_251_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
252,GAC_252,GAC_252_complex.pdb,GAC,252,GAC.AF2rank252.pdb,GAC.AF2rank252,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank252.pdb,results/GAC/02_template_guided_docking/complexes/GAC_252_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
253,GAC_253,GAC_253_complex.pdb,GAC,253,GAC.AF2rank253.pdb,GAC.AF2rank253,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank253.pdb,results/GAC/02_template_guided_docking/complexes/GAC_253_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
254,GAC_254,GAC_254_complex.pdb,GAC,254,GAC.AF2rank254.pdb,GAC.AF2rank254,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank254.pdb,results/GAC/02_template_guided_docking/complexes/GAC_254_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
255,GAC_255,GAC_255_complex.pdb,GAC,255,GAC.AF2rank255.pdb,GAC.AF2rank255,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank255.pdb,results/GAC/02_template_guided_docking/complexes/GAC_255_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
256,GAC_256,GAC_256_complex.pdb,GAC,256,GAC.AF2rank256.pdb,GAC.AF2rank256,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank256.pdb,results/GAC/02_template_guided_docking/complexes/GAC_256_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
257,GAC_257,GAC_257_complex.pdb,GAC,257,GAC.AF2rank257.pdb,GAC.AF2rank257,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank257.pdb,results/GAC/02_template_guided_docking/complexes/GAC_257_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
258,GAC_258,GAC_258_complex.pdb,GAC,258,GAC.AF2rank258.pdb,GAC.AF2rank258,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/01_af2_new/GAC.AF2rank258.pdb,results/GAC/02_template_guided_docking/complexes/GAC_258_complex.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/template.pdb,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,results/GAC/02_template_guided_docking/tables/GAC_step02_ligand_order_manifest.csv,/home/wms/AF2-test/AF2-CatGraph-test5/data/GAC/02_templates/ligand.pdb,GLC,untrimmed_input,1,10,ok,,standard,dock_py_exact,False,different_ordered_sequence,1,1,302,302,302,0.0,0.0,
